1571089214983400911	,2026031310002001910549433170	,02960100030062426031300881673007	,	,2026-03-13 17:37:50,****y	,14.50,0.00,6456.24,支付宝,其它,1688增值服务-先采后付保理贴现:5099888919669717102	
1570731791335391870	,2026031310002001870582845948	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426031300881673007	,	,2026-03-13 17:37:51,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.08,6456.16,支付宝,其它,1688增值服务-先采后付提前回款费用-5099888919669717102	
1570731967788091871	,2021041510002001870200000001|20260313674533138702	,at/663219542	,	,2026-03-13 17:47:03,****号	,10.25,0.00,6466.41,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2341944165212	
1570731967788291870	,2021041510002001870200000001|20260313674533138702	,at/663219542	,	,2026-03-13 17:47:03,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-10.25,6456.16,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2341944165212	
1570731958977391870	,2026031310002001870582854433	,202603130125100000008700113765659	,	,2026-03-13 17:51:35,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.27,6455.89,支付宝,其它,1688增值服务-先采后付服务费:5066927136639607639-俄罗斯转盘左轮玩具转轮枪桌面游戏拯救	
1570787005678417541	,2026030223001817541420621474	,T50060NP3271198874947916881	,跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	,2026-03-13 17:52:18,东莞市云凌供应链有限公司(460115296@qq.com)	,13.70,0.00,6469.59,支付宝,其它,跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	
1570731973501591870	,2026031310002001870582704716	,202603130125100000008700113847483	,	,2026-03-13 17:52:03,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.33,6469.26,支付宝,其它,1688增值买家保障服务费-5066927136639607639（单笔主订单各SKU子单的总费用）	
1570731991364591870	,2026031310002001870582884701	,202603130125100000008700113787203	,	,2026-03-13 17:52:25,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.05,6469.21,支付宝,其它,1688增值买家保障服务费-3271198874947916881（单笔主订单各SKU子单的总费用）	
1570767849696069241	,2026031322001869241423975249	,T50060NP3290615436902701764	,跨境蒙氏教具蒙特梭利早教益智敲钉子锤子打桩玩具儿童专注力训	,2026-03-13 18:05:15,*超(176******62)	,17.21,0.00,6486.42,支付宝,其它,跨境蒙氏教具蒙特梭利早教益智敲钉子锤子打桩玩具儿童专注力训	
1570732005043591870	,2026031310002001870582853460	,FI960100FDO009426031302399570556	,	,2026-03-13 18:05:16,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,6486.39,支付宝,其它,1688增值服务-1688-极速周转-服务费(3290615436902701764)	
1571099353956000791	,2026031310002001790582152132	,02960100030062426031300881783127	,	,2026-03-13 20:05:13,****y	,360.50,0.00,6846.89,支付宝,其它,1688增值服务-先采后付保理贴现:5100368941997254321	
1570732035417491870	,2026031310002001870582867649	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426031300881783127	,	,2026-03-13 20:05:15,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-2.09,6844.80,支付宝,其它,1688增值服务-先采后付提前回款费用-5100368941997254321	
1571176067060800131	,2026031310002001130597580716	,02960100030062426031300881778413	,	,2026-03-13 20:12:53,****y	,95.00,0.00,6939.80,支付宝,其它,1688增值服务-先采后付保理贴现:5100431796904214030	
1570732027794991870	,2026031310002001870583000702	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426031300881778413	,	,2026-03-13 20:12:54,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.55,6939.25,支付宝,其它,1688增值服务-先采后付提前回款费用-5100431796904214030	
1570735283817676891	,2026031322001876891400153192	,T50060NP5100703418534001822	,跨境 恶搞整蛊弹射便便马桶游戏新奇特恶搞整蛊亲子互动儿童玩具	,2026-03-13 21:55:57,*细(178******53)	,7.50,0.00,6946.75,支付宝,其它,跨境 恶搞整蛊弹射便便马桶游戏新奇特恶搞整蛊亲子互动儿童玩具	
1570731961919291870	,2026031310002001870582990897	,FI960100FDO010026031302403200027	,	,2026-03-13 21:55:59,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.01,6946.74,支付宝,其它,1688增值服务-1688-极速周转-服务费(5100703418534001822)	
1570731993819291870	,20260313102551010991870051191497	,2026031310121100020000000000340068632055	,	,2026-03-13 22:01:03,****y	,0.00,-6946.74,0.00,支付宝,其它,余利宝-基金申购，支付宝转入	
1570731995372991871	,2021041510002001870200000001|20260314754030748702	,at/663406879	,	,2026-03-14 03:19:42,****号	,3.00,0.00,3.00,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2341158675616	
1570731995373191870	,2021041510002001870200000001|20260314754030748702	,at/663406879	,	,2026-03-14 03:19:42,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,0.00,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2341158675616	
1570766839278950591	,2026031322001850591435604247	,T50060NP5100576879914524421	,跨境新款儿童玩具大吃小三连环游戏套娃亲子互动益智力桌游玩具	,2026-03-14 08:37:09,**萍(182***@qq.com)	,624.00,0.00,624.00,支付宝,其它,跨境新款儿童玩具大吃小三连环游戏套娃亲子互动益智力桌游玩具	
1570731997849091870	,2026031410002001870583068926	,FI960100FDO008126031402403601395	,	,2026-03-14 08:37:11,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-1.12,622.88,支付宝,其它,1688增值服务-1688-极速周转-服务费(5100576879914524421)	
1570731997867991870	,BO2026031444653345870205	,HJCAEB==500000067800015031==6350196584250176	,	,2026-03-14 10:03:51,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-3.24,619.64,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3270737677810593973:3270737677810593973)扣款）	
1570734450578747911	,2026031423001847911404012293	,T50060NP3290650645379744580	,跨境 亲子互动投掷易拉罐保龄球  投掷套圈圈乐 儿童早教益智玩具	,2026-03-14 10:28:03,**彬(xin***@qq.com)	,18.30,0.00,637.94,支付宝,其它,跨境 亲子互动投掷易拉罐保龄球  投掷套圈圈乐 儿童早教益智玩具	
1570731985917791870	,2026031410002001870582925173	,FI960100FDO010226031402393299727	,	,2026-03-14 10:28:05,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,637.91,支付宝,其它,1688增值服务-1688-极速周转-服务费(3290650645379744580)	
1570726327965577941	,2026031422001877941448145193	,T50060NP3290746908111296486	,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	,2026-03-14 10:42:05,***********（*****）(ywx***@163.com)	,9.33,0.00,647.24,支付宝,其它,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	
1570731980458591870	,2026031410002001870582979332	,FI960100FDO011326031402403797163	,	,2026-03-14 10:42:07,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,647.22,支付宝,其它,1688增值服务-1688-极速周转-服务费(3290746908111296486)	
1570787163472817541	,2026030323001817541425073564	,T50060NP3273021051811916881	,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	,2026-03-14 10:43:12,东莞市云凌供应链有限公司(460115296@qq.com)	,11.00,0.00,658.22,支付宝,其它,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	
1570732024328391870	,BO2026031444598409870205	,HJCAEB==500000066940001031==6350404438180176	,	,2026-03-14 10:43:04,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.11,658.11,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5094708804271905929(5094708804271905929)_扣款）	
1570732009858391870	,2026031410002001870583051605	,202603140125100000008700116143440	,	,2026-03-14 10:43:05,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.05,658.06,支付宝,其它,1688增值服务-先采后付服务费:5095069310831233219-跨境儿童记忆游戏机 益智玩具 创意互动游	
1570731987079391870	,BO2026031444624166870205	,HJCAEB==500000066940001031==6350394549490176	,	,2026-03-14 10:43:06,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.07,657.99,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5095069310831233219(5095069310831233219)_扣款）	
1570731968751791870	,2026031410002001870583115010	,202603140125100000008700116289565	,	,2026-03-14 10:43:07,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.14,657.85,支付宝,其它,1688增值服务-先采后付服务费:5093434981327618248-跨境电动声光大泡量园林灯吹泡泡露营节	
1570732031000391870	,BO2026031444687507870205	,HJCAEB==500000066940001031==6350357588860176	,	,2026-03-14 10:43:09,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.13,657.72,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号5094382716064470501(5094382716064470501)_扣款）	
1570732033633991870	,2026031410002001870583037955	,202603140125100000008700116219793	,	,2026-03-14 10:43:09,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.14,657.58,支付宝,其它,1688增值服务-先采后付服务费:5094382716064470501-跨境搞笑搞怪整蛊整盅聚会亲子互动游戏	
1570732003387591870	,2026031410002001870583010344	,202603140125100000008700116324727	,	,2026-03-14 10:43:10,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.12,657.46,支付宝,其它,1688增值买家保障服务费-5094328825124000325（单笔主订单各SKU子单的总费用）	
1570731961986091870	,BO2026031444819488870205	,HJCAEB==500000067800015031==6350427805010176	,	,2026-03-14 10:43:13,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.02,657.44,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3272990343528234551:3272990343528234551)扣款）	
1570732024870191870	,BO2026031444648767870205	,HJCAEB==500000067800015031==6350357982560176	,	,2026-03-14 10:43:14,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,657.40,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3273021051811916881:3273021051811916881)扣款）	
1570732036875991870	,2026031410002001870583101846	,202603140125100000008700116327403	,	,2026-03-14 10:43:15,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.19,657.21,支付宝,其它,1688增值服务-先采后付服务费:3272787699318339187-现货 跨境新款儿童沙滩游泳池戏水游水娃	
1570731997877491870	,BO2026031444641519870205	,HJCAEB==500000067800015031==6350351797320176	,	,2026-03-14 10:43:16,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.18,657.03,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3272787699318339187:3272787699318339187)扣款）	
1570732032852091870	,2026031410002001870583041020	,202603140125100000008700116342492	,	,2026-03-14 10:43:25,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.08,656.95,支付宝,其它,1688增值买家保障服务费-3273453228822979357（单笔主订单各SKU子单的总费用）	
1570732036876191870	,2026031410002001870582965274	,202603140125100000008700116368418	,	,2026-03-14 10:43:27,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.14,656.81,支付宝,其它,1688增值买家保障服务费-5093434981327618248（单笔主订单各SKU子单的总费用）	
1570731988407491870	,2026031410002001870583113531	,202603140125100000008700116143444	,	,2026-03-14 10:43:35,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.10,656.71,支付宝,其它,1688增值买家保障服务费-3273472920725046291（单笔主订单各SKU子单的总费用）	
1570731973618791870	,2026031410002001870582922783	,202603140125100000008700116254099	,	,2026-03-14 10:43:45,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.12,656.59,支付宝,其它,1688增值买家保障服务费-3272842056685280396（单笔主订单各SKU子单的总费用）	
1570783406216586481	,2026030422001886481425606955	,T50060NP5095059480555508016	,桌游冰壶球体育室内休闲亲子互动对战保龄球足球儿童桌面游戏玩具	,2026-03-14 10:44:18,**海(189******02)	,57.17,0.00,713.76,支付宝,其它,桌游冰壶球体育室内休闲亲子互动对战保龄球足球儿童桌面游戏玩具	
1570761774804274101	,2026030322001874101408940672	,T50060NP3272814444203217068	,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	,2026-03-14 10:44:19,上海沁爵网络技术有限公司(epeansmt101@163.com)	,40.00,0.00,753.76,支付宝,其它,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	
1570732012806191870	,2026031410002001870582965278	,202603140125100000008700116303541	,	,2026-03-14 10:44:06,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.11,753.65,支付宝,其它,1688增值服务-先采后付服务费:3273472920725046291-抖音同款会唱歌跳舞摇摆卡通小蜜蜂电动	
1570731988408191870	,BO2026031444666282870205	,HJCAEB==500000067800015031==6350384660970176	,	,2026-03-14 10:44:09,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.18,753.47,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3271616616477499155:3271616616477499155)扣款）	
1570732029463191870	,2026031410002001870582932094	,202603140125100000008700116321874	,	,2026-03-14 10:44:11,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.20,753.27,支付宝,其它,1688增值服务-先采后付服务费:3273255013940211674-跨境蒙氏教具蒙特梭利早教益智敲钉子锤	
1570732008064891870	,BO2026031444748494870205	,HJCAEB==500000067800015031==6350385359640176	,	,2026-03-14 10:44:13,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.20,753.07,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3273255013940211674:3273255013940211674)扣款）	
1570732035498091870	,2026031410002001870583101848	,202603140125100000008700116350917	,	,2026-03-14 10:44:19,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.13,752.94,支付宝,其它,1688增值买家保障服务费-5093546366583030845（单笔主订单各SKU子单的总费用）	
1570732024870491870	,BO2026031444812316870205	,HJCAEB==500000067800015031==6350433205740176	,	,2026-03-14 10:44:20,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.22,752.72,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5095059480555508016:5095059480556508016)扣款）	
1570732019952291870	,BO2026031444819509870205	,HJCAEB==500000067800015031==6350426512510176	,	,2026-03-14 10:44:20,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.09,752.63,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5095059480555508016:5095059480557508016)扣款）	
1570731979643991870	,BO2026031444829149870205	,HJCAEB==500000067800015031==6350432405110176	,	,2026-03-14 10:44:21,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.18,752.45,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3272814444203217068:3272814444203217068)扣款）	
