1571088705158600731	,2026031323001100731400063663	,T200P4502115396246458114	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具	,2026-03-20 08:44:50	,*璐(186******93)	,18.00	,0.00	,437.89	,支付宝	,交易付款	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具	
1570794184334895311	,2026030722001195311422136384	,T200P4502119213020041124	,电子宠物暴力犬走路机器狗儿童智能宠物狗感应触摸电动玩具狗智能	,2026-03-20 08:44:55	,杭州俊娃贸易有限公司(tuhuobaby@vip.qq.com)	,28.42	,0.00	,466.31	,支付宝	,交易付款	,电子宠物暴力犬走路机器狗儿童智能宠物狗感应触摸电动玩具狗智能	
1570794260033295310	,2026030722001195311422136384	,T200P4502119213020041124	,电子宠物暴力犬走路机器狗儿童智能宠物狗感应触摸电动玩具狗智能	,2026-03-20 08:51:20	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.17	,466.14	,支付宝	,交易分账	,基础软件服务费(4502119213020041124)扣款	
1571088716953100730	,2026031323001100731400063663	,T200P4502115396246458114	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具	,2026-03-20 08:53:42	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,466.03	,支付宝	,交易分账	,基础软件服务费(4502115396246458114)扣款	
1570786425418776381	,2026030822001176381456954253	,T200P3282383354493321362	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-20 10:13:00	,*洁(159******09)	,36.00	,0.00	,502.03	,支付宝	,交易付款	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具	
1570744533083228671	,2026030723001128671426707314	,T200P3282417589771373760	,魔法机钻石器头发贴女孩过家家玩具儿童diy手动发饰钉钻机	,2026-03-20 10:13:02	,8*(855-874***93)	,13.98	,0.00	,516.01	,支付宝	,交易付款	,魔法机钻石器头发贴女孩过家家玩具儿童diy手动发饰钉钻机	
1570744610000728670	,2026030723001128671426707314	,T200P3282417589771373760	,魔法机钻石器头发贴女孩过家家玩具儿童diy手动发饰钉钻机	,2026-03-20 10:13:54	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,515.93	,支付宝	,交易分账	,基础软件服务费(3282417589771373760)扣款	
1570744470902328670	,2026030723001128671426707314	,T200P3282417589771373760	,魔法机钻石器头发贴女孩过家家玩具儿童diy手动发饰钉钻机	,2026-03-20 10:13:55	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-1.40	,514.53	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(3282417589771373760)端内扣款	
1570744527939128670	,2026030723001128671426707314	,T200P3282417589771373760	,魔法机钻石器头发贴女孩过家家玩具儿童diy手动发饰钉钻机	,2026-03-20 10:13:56	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.70	,513.83	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(3282417589771373760)扣款	
1570786515761076380	,2026030822001176381456954253	,T200P3282383354493321362	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-20 10:14:51	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,513.72	,支付宝	,交易分账	,基础软件服务费(3282383354493321362)扣款	
1570786495070176380	,2026030822001176381456954253	,T200P3282383354493321362	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-20 10:16:22	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,513.61	,支付宝	,交易分账	,基础软件服务费(3282383354493321362)扣款	
1570750838720757651	,2026030422001157651435552878	,T200P3275050010948729187	,儿童趣味戏水玩具水底游泳潜水玩具寻宝潜水鱼海草鱼戏水玩具套装	,2026-03-20 11:08:22	,* Trading Limited(fin***@lazada.com)	,8.29	,0.00	,521.90	,支付宝	,交易付款	,儿童趣味戏水玩具水底游泳潜水玩具寻宝潜水鱼海草鱼戏水玩具套装	
1570751114696557650	,2026030422001157651435552878	,T200P3275050010948729187	,儿童趣味戏水玩具水底游泳潜水玩具寻宝潜水鱼海草鱼戏水玩具套装	,2026-03-20 11:08:45	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.05	,521.85	,支付宝	,交易分账	,基础软件服务费(3275050010948729187)扣款	
1570751155768357650	,2026030422001157651435552878	,T200P3275050010948729187	,儿童趣味戏水玩具水底游泳潜水玩具寻宝潜水鱼海草鱼戏水玩具套装	,2026-03-20 11:16:17	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-0.83	,521.02	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(3275050010948729187)分销扣款	
1570751198893357650	,2026030422001157651435552878	,T200P3275050010948729187	,儿童趣味戏水玩具水底游泳潜水玩具寻宝潜水鱼海草鱼戏水玩具套装	,2026-03-20 11:16:18	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.41	,520.61	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(3275050010948729187)扣款	
1570766548050553201	,2026022722001153201449638524	,T200P5086416639283645525	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-20 11:27:00	,8*(852-52****46)	,41.14	,0.00	,561.75	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570766544550353200	,2026022722001153201449638524	,T200P5086416639283645525	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-20 11:27:39	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.25	,561.50	,支付宝	,交易分账	,基础软件服务费(5086416639283645525)扣款	
1570766504034053200	,2026022722001153201449638524	,T200P5086416639283645525	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-20 11:27:41	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-4.11	,557.39	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(5086416639283645525)端内扣款	
1570766517207853200	,2026022722001153201449638524	,T200P5086416639283645525	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-20 11:27:42	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-2.06	,555.33	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(5086416639283645525)扣款	
1570863504378117520	,20260320019130101000520038878698	,20260320009130501000520093726402	,	,2026-03-20 11:44:09	,****y	,0.00	,-555.33	,0.00	,支付宝	,转账	,余额自动转入	
1570768765212442241	,2026030923001142241408200826	,T200P4502121733085005740	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-20 13:44:16	,**生(138******15)	,13.56	,0.00	,13.56	,支付宝	,交易付款	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	
1570761892980437101	,2026030923001137101431926115	,T200P3286031990351508379	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-20 13:44:21	,**佳(138******22)	,13.56	,0.00	,27.12	,支付宝	,交易付款	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	
1570768764472242240	,2026030923001142241408200826	,T200P4502121733085005740	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-20 13:44:31	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,27.04	,支付宝	,交易分账	,基础软件服务费(4502121733085005740)扣款	
1570761892980637100	,2026030923001137101431926115	,T200P3286031990351508379	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-20 13:44:45	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,26.96	,支付宝	,交易分账	,基础软件服务费(3286031990351508379)扣款	
1570714743677625281	,2026030923001125281445350503	,T200P4502118602089006909	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	,2026-03-20 13:45:29	,**燕(158******84)	,20.80	,0.00	,47.76	,支付宝	,交易付款	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	
1570744641229369601	,2026031022001169601436421035	,T200P3286871005669122279	,休闲整蛊搞怪多人挤痘痘喷水解压玩具亲子互动搞笑聚会桌面游戏	,2026-03-20 13:45:32	,*聪(183******72)	,26.22	,0.00	,73.98	,支付宝	,交易付款	,休闲整蛊搞怪多人挤痘痘喷水解压玩具亲子互动搞笑聚会桌面游戏	
1570740580745512991	,2026030923001112991437459264	,T200P4502114355099024343	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	,2026-03-20 13:45:34	,**莲(617***@qq.com)	,18.90	,0.00	,92.88	,支付宝	,交易付款	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	
1570714834166525280	,2026030923001125281445350503	,T200P4502118602089006909	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	,2026-03-20 13:45:36	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.12	,92.76	,支付宝	,交易分账	,基础软件服务费(4502118602089006909)扣款	
1570744668526269600	,2026031022001169601436421035	,T200P3286871005669122279	,休闲整蛊搞怪多人挤痘痘喷水解压玩具亲子互动搞笑聚会桌面游戏	,2026-03-20 13:45:39	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.16	,92.60	,支付宝	,交易分账	,基础软件服务费(3286871005669122279)扣款	
1570738283670118751	,2026030923001118751454356671	,T200P3285562946471083282	,儿童早教仿真开关插座忙碌板LED电路板蒙氏早教物理科教益智玩具	,2026-03-20 13:49:00	,**婕(120***@qq.com)	,24.61	,0.00	,117.21	,支付宝	,交易付款	,儿童早教仿真开关插座忙碌板LED电路板蒙氏早教物理科教益智玩具	
1570738176888618750	,2026030923001118751454356671	,T200P3285562946471083282	,儿童早教仿真开关插座忙碌板LED电路板蒙氏早教物理科教益智玩具	,2026-03-20 13:49:20	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.15	,117.06	,支付宝	,交易分账	,基础软件服务费(3285562946471083282)扣款	
1570740508673212990	,2026030923001112991437459264	,T200P4502114355099024343	,儿童厨房玩具套装女孩过家家小宝宝小孩煮饭女童男孩做饭仿真厨具	,2026-03-20 13:51:30	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,116.95	,支付宝	,交易分账	,基础软件服务费(4502114355099024343)扣款	
1570745760152598601	,2026031622001198601408142633	,T200P4502157120014053233	,益智梅花积木趣味3D立体可旋转拼插雪花片幼儿园DIY拼插积木玩具	,2026-03-20 16:50:59	,**华(que***@163.com)	,4.90	,0.00	,121.85	,支付宝	,交易付款	,益智梅花积木趣味3D立体可旋转拼插雪花片幼儿园DIY拼插积木玩具	
1570745933793998600	,2026031622001198601408142633	,T200P4502157120014053233	,益智梅花积木趣味3D立体可旋转拼插雪花片幼儿园DIY拼插积木玩具	,2026-03-20 16:56:34	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.03	,121.82	,支付宝	,交易分账	,基础软件服务费(4502157120014053233)扣款	
1570863535968617520	,20260320102551010717520029723650	,26032070356293410631	,	,2026-03-20 17:03:46	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,121.22	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502192726040157640	
1570863416843217520	,20260320102551010717520029721086	,26032070171276710559	,	,2026-03-20 17:04:11	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,120.62	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502192079005021224	
1570740670751012991	,2026031023001112991441607011	,T200P4502112985134033525	,蒙氏教具早教亲子互动益智敲钉子锤子打桩台玩具儿童专注力训练	,2026-03-20 17:42:47	,**莲(617***@qq.com)	,15.53	,0.00	,136.15	,支付宝	,交易付款	,蒙氏教具早教亲子互动益智敲钉子锤子打桩台玩具儿童专注力训练	
1570863718620817520	,20260320102551010717520030121304	,26032070235433410597	,	,2026-03-20 17:46:54	,国泰财产保险有限责任公司(accounting7@cathay-ins.com.cn)	,0.00	,-0.60	,135.55	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502193734007001027	
1570740633932512990	,2026031023001112991441607011	,T200P4502112985134033525	,蒙氏教具早教亲子互动益智敲钉子锤子打桩台玩具儿童专注力训练	,2026-03-20 17:51:16	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.09	,135.46	,支付宝	,交易分账	,基础软件服务费(4502112985134033525)扣款	
1570794120639770411	,2026022222001170411406010822	,T200P5079069145559733311	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-20 20:05:49	,**儿(191******97)	,59.90	,0.00	,195.36	,支付宝	,交易付款	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	
1570794040440770410	,2026022222001170411406010822	,T200P5079069145559733311	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-20 20:06:03	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.36	,195.00	,支付宝	,交易分账	,基础软件服务费(5079069145559733311)扣款	
1570794023488270410	,2026022222001170411406010822	,T200P5079069145559733311	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-20 20:06:05	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-5.99	,189.01	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(5079069145559733311)端内扣款	
1570794146410970410	,2026022222001170411406010822	,T200P5079069145559733311	,儿童多米诺骨牌小火车自动发牌灯光音乐趣味火箭飞机触碰发射玩具	,2026-03-20 20:06:06	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-3.00	,186.01	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(5079069145559733311)扣款	
1570741847816183631	,2026031022001183631429243187	,T200P4502113165127139808	,热销款儿童趣味足球室内外训练游戏地垫体育布艺足球玩具套装	,2026-03-20 23:38:46	,8*(886-09*****047)	,38.77	,0.00	,224.78	,支付宝	,交易付款	,热销款儿童趣味足球室内外训练游戏地垫体育布艺足球玩具套装	
1570741843452883630	,2026031022001183631429243187	,T200P4502113165127139808	,热销款儿童趣味足球室内外训练游戏地垫体育布艺足球玩具套装	,2026-03-20 23:38:55	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.23	,224.55	,支付宝	,交易分账	,基础软件服务费(4502113165127139808)扣款	
1570741850587683630	,2026031022001183631429243187	,T200P4502113165127139808	,热销款儿童趣味足球室内外训练游戏地垫体育布艺足球玩具套装	,2026-03-20 23:38:56	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-3.88	,220.67	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502113165127139808)端内扣款	
1570741950793383630	,2026031022001183631429243187	,T200P4502113165127139808	,热销款儿童趣味足球室内外训练游戏地垫体育布艺足球玩具套装	,2026-03-20 23:38:57	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-1.94	,218.73	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502113165127139808)扣款	
1570863886235117521	,20260321102551010217520031874368	,202603210021410417520094101789	,	,2026-03-21 05:25:24	,****y	,0.03	,0.00	,218.76	,支付宝	,结息	,	
1570863941571217520	,20260321019130101000520039475933	,20260321009130501000520094435837	,	,2026-03-21 08:54:20	,****y	,0.00	,-218.76	,0.00	,支付宝	,转账	,余额自动转入	
1570772630769066141	,2026022822001166141426358473	,T200P5089111705463642313	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	,2026-03-21 10:07:52	,8*(852-92****95)	,17.81	,0.00	,17.81	,支付宝	,交易付款	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	
1570772621391766140	,2026022822001166141426358473	,T200P5089111705463642313	,室内亲子朋友互动多款桌游玩具新款电动推币游戏机滚珠猜拳抓球机	,2026-03-21 10:08:12	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.11	,17.70	,支付宝	,交易分账	,基础软件服务费(5089111705463642313)扣款	
